biome * ffffff ffffff ffffff
biome 192 ffffff 83bd65 65ab3e
biome 193 ffffff abd6bc abd6bc
biome 194 00ff2e f0f970 a9fb6a
biome 195 ffffff 74d374 66e266
biome 196 ffffff 80b497 60a17b
biome 197 ffffff 7fdb7d 7fdb7d
biome 198 ffffff 517f51 619961
biome 199 ffffff cec577 aec681
biome 200 ffffff 8eb971 71a74d
biome 201 ffffff 86bb6f 68a94a
biome 202 ffffff 80b497 60a17b
biome 203 ffffff 7ca568 8acc6a
biome 204 ffffff a2ba5d 8ba835
biome 205 ffffff 6dc257 48b22c
biome 206 ffffff 6ac44e 45b421
biome 210 ffffff 86b688 67a369
biome 211 ffffff 7fbc6d 60aa48
biome 212 ffffff 63b26d 63b26d
biome 213 ffffff b9b953 a7a529
biome 214 588276 619365 619365
biome 215 ffffff 9cb774 83a352
biome 216 ff107a 69cfdb 70e099
biome 217 ffffff 73c447 50b41a
biome 218 1e1b26 3f4151 3f4151
biome 219 ffffff d5ff6d d5ff6d
biome 220 ffffff a2ff5f 3aff00
biome 221 ffffff adb861 9aa539
biome 222 ffffff c8e84a c8e84a
biome 223 383d6b 80b497 60a17b
biome 224 ffffff c8e580 ade07b
biome 225 cc5100 9e8b69 9e8b69
biome 226 ffffff 1ad86c 14e26f
biome 227 ffffff 91bd59 77ab2f
biome 228 ffffff 00995b 00995b
biome 229 ffffff b2b952 9fa726
biome 230 ffffff b9b953 a7a529
biome 231 ffffff bec44c b3c442
biome 232 ffffff 647f38 789643
biome 233 ffffff 91bd59 77ab2f
biome 234 ffffff a4b76e 8ca44a
biome 235 af9200 746429 919134
biome 236 ffffff 83bd65 65ab3e
biome 237 ffffff ccab5f ccab5f
biome 238 ffffff b6d367 bbdd63
biome 239 ffffff 9cb96d 84a648
biome 240 ffffff a6ad66 a89b59
biome 241 5dff00 a7e140 88e140
biome 242 ffffff 47cd33 1abf00
biome 243 ffffff ad8456 bf664e
biome 244 ffffff b9b953 a7a529
biome 245 e5ff00 9da078 999e55
biome 246 636084 5a935f 4f9657
biome 247 ffffff a6bb4e 91a922
biome 248 ffffff 91bd59 77ab2f
biome 249 ffffff b9b953 a7a529
biome 250 ffffff 79c05a 59ae30
biome 251 ffffff 82b593 63a277
biome 252 e0ff70 5c694e 496137
biome 253 ffffff 8ab689 6da36b
biome 254 4fff3f 62a03b 6bbc3c
blocktype * * normal
blocktype 2 * grass
blocktype 8 * water
blocktype 9 * water
blocktype 18 * leaves
blocktype 18 1 opaque
blocktype 18 2 opaque
blocktype 31 * grass
blocktype 106 * foliage
blocktype 169 * grass
blocktype 1920 * grass
blocktype 1923 * opaque
blocktype 1924 * opaque
blocktype 1925 * foliage
blocktype 1926 * opaque
blocktype 1932 * foliage
blocktype 1962 * leaves
blocktype 2164 * leaves
blocktype 2177 * leaves
blocktype 2200 * opaque
blocktype 2204 * leaves
blocktype 3257 * opaque
blocktype 3258 * opaque
blocktype 3259 * leaves
blocktype 3272 * opaque
blocktype 3278 * opaque
block * * 00000000
block 1 * ff7d7d7d
block 2 * ff939393
block 3 * ff866043
block 4 * ff7a7a7a
block 5 * ff9c7f4e
block 5 1 ff674d2e
block 5 2 ffc3b37b
block 5 3 ff9a6e4d
block 6 * 6b769654
block 6 0 6b476625
block 6 1 53333a21
block 6 3 55305612
block 6 4 6b476625
block 6 5 53333a21
block 6 7 55305612
block 6 8 6b476625
block 6 9 53333a21
block 6 11 55305612
block 6 12 6b476625
block 6 13 53333a21
block 6 15 55305612
block 7 * ff535353
block 8 * b22e43f4
block 9 * b22e43f4
block 10 * ffd1520e
block 11 * ffd1520e
block 12 * ffdbd3a0
block 13 * ff7e7c7a
block 14 * ff8f8b7c
block 15 * ff87827e
block 16 * ff737373
block 17 * ff9a7d4d
block 17 4 ff665131
block 17 5 ff2d1c0c
block 17 6 ffcecec9
block 17 7 ff57431a
block 17 8 ff665131
block 17 9 ff2d1c0c
block 17 10 ffcecec9
block 17 11 ff57431a
block 17 12 ff665131
block 17 13 ff2d1c0c
block 17 14 ffcecec9
block 17 15 ff57431a
block 18 * ff878787
block 18 1 ff2c452c
block 18 2 ff43582d
block 18 3 ff918e86
block 18 5 ff747474
block 18 7 ff918e86
block 18 9 ff747474
block 18 11 ff918e86
block 18 13 ff747474
block 18 15 ff918e86
block 19 * ffb6b639
block 20 * 46daf0f4
block 21 * ff667086
block 22 * ff264389
block 23 * ff606060
block 23 1 ff565656
block 23 9 ff565656
block 24 * ffdad29e
block 25 * ff644332
block 26 * ffaf7474
block 26 0 ff8e1616
block 26 1 ff8e1616
block 26 2 ff8e1616
block 26 3 ff8e1616
block 26 4 ff8e1616
block 26 5 ff8e1616
block 26 6 ff8e1616
block 26 7 ff8e1616
block 27 * ab9a6846
block 27 0 ab846c48
block 27 1 ab846c48
block 27 2 ab846c48
block 27 3 ab846c48
block 27 4 ab846c48
block 27 5 ab846c48
block 27 6 ab846c48
block 27 7 ab846c48
block 28 * 9b895c50
block 28 0 9b786559
block 28 1 9b786559
block 28 2 9b786559
block 28 3 9b786559
block 28 4 9b786559
block 28 5 9b786559
block 28 6 9b786559
block 28 7 9b786559
block 29 * ff6a665f
block 29 0 ff606060
block 29 1 ff8d9263
block 29 6 ff8d9263
block 29 7 ff8d9263
block 29 8 ff606060
block 29 9 ff606060
block 29 14 ff8d9263
block 29 15 ff8d9263
block 30 * 68dcdcdc
block 31 * 517b4f19
block 31 1 a2747474
block 31 2 4e787878
block 32 * 517b4f19
block 33 * ff6a665f
block 33 0 ff606060
block 33 1 ff998159
block 33 6 ff998159
block 33 7 ff998159
block 33 8 ff606060
block 33 9 ff606060
block 33 14 ff998159
block 33 15 ff998159
block 34 * ff6a665f
block 34 0 ff998159
block 34 1 ff998159
block 34 8 ff998159
block 34 9 ff8d9263
block 35 0 ffdddddd
block 35 1 ffdb7d3e
block 35 2 ffb350bc
block 35 3 ff6a8ac9
block 35 4 ffb1a627
block 35 5 ff41ae38
block 35 6 ffd08499
block 35 7 ff404040
block 35 8 ff9aa1a1
block 35 9 ff2e6e89
block 35 10 ff7e3db5
block 35 11 ff2e388d
block 35 12 ff4f321f
block 35 13 ff35461b
block 35 14 ff963430
block 35 15 ff191616
block 36 * ff998159
block 37 * 60ffff00
block 38 * 60ff0000
block 39 * 198a6953
block 40 * 21c33538
block 41 * fff9ec4e
block 42 * ffdbdbdb
block 43 * ff7a7a7a
block 43 0 ff9f9f9f
block 43 1 ffdad29e
block 43 2 ff9c7f4e
block 43 4 ff926356
block 43 6 ff2c161a
block 43 7 ffece9e2
block 43 8 ff9f9f9f
block 43 9 ffdad29e
block 43 10 ff9c7f4e
block 43 12 ff926356
block 43 14 ff2c161a
block 43 15 ffece9e2
block 44 * ff7a7a7a
block 44 0 ff9f9f9f
block 44 1 ffdad29e
block 44 2 ff9c7f4e
block 44 4 ff926356
block 44 6 ff2c161a
block 44 7 ffece9e2
block 44 8 ff9f9f9f
block 44 9 ffdad29e
block 44 10 ff9c7f4e
block 44 12 ff926356
block 44 14 ff2c161a
block 44 15 ffece9e2
block 45 * ff926356
block 46 * ff82412f
block 47 * ff9c7f4e
block 48 * ff677967
block 49 * ff14121d
block 50 * 13826a3a
block 51 * 90e0aa54
block 52 * 9b1a2731
block 53 * ff9c7f4e
block 54 * ff9c7f4e
block 55 * 35efefef
block 56 * ff818c8f
block 57 * ff61dbd5
block 58 * ff6b472a
block 59 * a6566607
block 59 0 0500b312
block 59 1 1312ac0f
block 59 2 2b1c890b
block 59 3 4d258b08
block 59 4 672e8007
block 59 5 80427b07
block 59 6 8e507607
block 60 * ff4b280d
block 60 0 ff734b2d
block 61 * ff606060
block 62 * ff606060
block 63 * ff9c7f4e
block 64 * ff866532
block 65 * 8f795f34
block 66 * 6b786b56
block 66 0 8f796c58
block 66 1 8f796c58
block 66 2 8f796c58
block 66 3 8f796c58
block 66 4 8f796c58
block 66 5 8f796c58
block 67 * ff7a7a7a
block 68 * ff9c7f4e
block 69 * 136a5940
block 70 * ff7d7d7d
block 71 * ffa3a3a3
block 72 * ff9c7f4e
block 73 * ff846b6b
block 74 * ff846b6b
block 75 * 135d3e26
block 76 * 19a74b29
block 77 * ff7d7d7d
block 78 * ffeffbfb
block 79 * 9f7dadff
block 80 * ffeffbfb
block 81 * c30d6318
block 82 * ff9ea4b0
block 83 * 8c94c065
block 84 * ff6b4937
block 85 * ff9c7f4e
block 86 * ffc07615
block 87 * ff6f3634
block 88 * ff544033
block 89 * ff8f7645
block 90 * be590cc0
block 91 * ffc07615
block 92 * c3e4cdce
block 93 * ff979393
block 94 * ffa09393
block 96 * db7e5d2d
block 97 * ff7d7d7d
block 97 1 ff7a7a7a
block 97 2 ff7a7a7a
block 98 * ff7a7a7a
block 98 1 ff72776a
block 98 2 ff767676
block 98 3 ff767676
block 99 * ff8d6a53
block 99 0 ffcaab78
block 99 10 ffcaab78
block 99 11 ffcaab78
block 99 12 ffcaab78
block 99 13 ffcaab78
block 99 15 ffcfccc2
block 100 * ffb62524
block 100 0 ffcaab78
block 100 10 ffcaab78
block 100 11 ffcaab78
block 100 12 ffcaab78
block 100 13 ffcaab78
block 100 15 ffcfccc2
block 101 * 736d6c6a
block 102 0 46cde1e5
block 102 1 46c88041
block 102 2 46a64fc4
block 102 3 465780c9
block 102 4 46bdc228
block 102 5 4637c031
block 102 6 46b87991
block 102 7 46393f40
block 102 8 4692a0a3
block 102 9 46226f90
block 102 10 46692cb5
block 102 11 461f2e8b
block 102 12 46452d18
block 102 13 46324c18
block 102 14 46992e2a
block 102 15 46191919
block 103 * ff979924
block 104 0 22009900
block 104 1 22139402
block 104 2 22268f04
block 104 3 22398a07
block 104 4 224c8509
block 104 5 2260810c
block 104 6 22737c0e
block 104 7 22867710
block 104 8 22007213
block 104 9 22136d15
block 104 10 22266918
block 104 11 2239641a
block 104 12 224c5f1c
block 104 13 22605a1f
block 104 14 22735521
block 104 15 22865124
block 105 0 22009900
block 105 1 22139402
block 105 2 22268f04
block 105 3 22398a07
block 105 4 224c8509
block 105 5 2260810c
block 105 6 22737c0e
block 105 7 22867710
block 105 8 22007213
block 105 9 22136d15
block 105 10 22266918
block 105 11 2239641a
block 105 12 224c5f1c
block 105 13 22605a1f
block 105 14 22735521
block 105 15 22865124
block 106 * 8a6f6f6f
block 107 * ff9c7f4e
block 108 * ff926356
block 109 * ff7a7a7a
block 110 * ff6f6369
block 111 * 930e3b16
block 112 * ff2c161a
block 113 * ff2c161a
block 114 * ff2c161a
block 115 * cc6f1211
block 115 0 2a6a0e1e
block 115 1 786c0f16
block 115 2 786c0f16
block 116 * ff67403b
block 117 * 767c6751
block 118 * 6f454545
block 119 * be590cc0
block 120 * ff597560
block 121 * ffdddfa5
block 122 * ff0c090f
block 123 * ff462b1a
block 124 * ff775937
block 125 * ff9c7f4e
block 125 1 ff674d2e
block 125 2 ffc3b37b
block 125 3 ff9a6e4d
block 125 9 ff674d2e
block 125 10 ffc3b37b
block 125 11 ff9a6e4d
block 126 * ff9c7f4e
block 126 1 ff674d2e
block 126 2 ffc3b37b
block 126 3 ff9a6e4d
block 126 9 ff674d2e
block 126 10 ffc3b37b
block 126 11 ff9a6e4d
block 127 * 8391501e
block 128 * ffdad29e
block 129 * ff6d8074
block 130 * ff14121d
block 131 * 2d8a8171
block 132 * 08818181
block 133 * ff51d975
block 134 * ff674d2e
block 135 * ffc3b37b
block 136 * ff9a6e4d
block 137 * ffb2896f
block 138 * ff74ddd7
block 139 * ff7a7a7a
block 139 1 ff677967
block 140 * 31764133
block 141 * 6f158002
block 141 0 0901ab10
block 141 1 0901ab10
block 141 2 1701bb0f
block 141 3 1701bb0f
block 141 4 3600be10
block 141 5 3600be10
block 141 6 3600be10
block 142 * 6922aa24
block 142 0 0901ab10
block 142 1 0901ab10
block 142 2 1701bb0f
block 142 3 1701bb0f
block 142 4 3600be10
block 142 5 3600be10
block 142 6 3600be10
block 143 * ff9c7f4e
block 144 * ff544033
block 145 * 9f403c3c
block 146 * ff9c7f4e
block 147 * fff9ec4e
block 148 * ffdbdbdb
block 149 * ff9c9695
block 149 8 ffa59594
block 149 9 ffa59594
block 149 10 ffa59594
block 149 11 ffa59594
block 149 12 ffa59594
block 149 13 ffa59594
block 149 14 ffa59594
block 149 15 ffa59594
block 150 * ffa59594
block 151 * ff82745e
block 152 * ffab1b09
block 153 * ff7d544f
block 154 * 6f454545
block 155 * ffece9e2
block 155 1 ffe7e4db
block 155 2 ffe8e5dd
block 155 3 ffe7e3db
block 155 4 ffe7e3db
block 156 * ffece9e2
block 157 * 9b8d5146
block 157 0 9b685347
block 157 1 9b685347
block 157 2 9b685347
block 157 3 9b685347
block 157 4 9b685347
block 157 5 9b685347
block 157 6 9b685347
block 157 7 9b685347
block 158 * ff606060
block 158 1 ff565656
block 158 9 ff565656
block 159 0 ffd1b2a1
block 159 1 ffa15325
block 159 2 ff95586c
block 159 3 ff716c89
block 159 4 ffba8523
block 159 5 ff677534
block 159 6 ffa14e4e
block 159 7 ff392a23
block 159 8 ff876a61
block 159 9 ff565b5b
block 159 10 ff764656
block 159 11 ff4a3b5b
block 159 12 ff4d3323
block 159 13 ff4c532a
block 159 14 ff8f3d2e
block 159 15 ff251610
block 160 * ff493527
block 160 1 ffe0c687
block 161 * ff5c533b
block 162 * ffc36539
block 162 1 ffc36a42
block 162 2 ffcf6d41
block 163 * ff2c2c2c
block 164 * ff555555
block 165 * ffafbad6
block 166 * ff75b049
block 167 * ff90673b
block 168 * ffae966a
block 169 * ff614131
block 169 0 ff66da9a
block 170 * ff9d7412
block 170 0 ffa88b10
block 170 1 ffa88b10
block 170 2 ffa88b10
block 170 3 ffa88b10
block 171 0 ffdddddd
block 171 1 ffdb7d3e
block 171 2 ffb350bc
block 171 3 ff6a8ac9
block 171 4 ffb1a627
block 171 5 ff41ae38
block 171 6 ffd08499
block 171 7 ff404040
block 171 8 ff9aa1a1
block 171 9 ff2e6e89
block 171 10 ff7e3db5
block 171 11 ff2e388d
block 171 12 ff4f321f
block 171 13 ff35461b
block 171 14 ff963430
block 171 15 ff191616
block 172 * ff965c42
block 173 * ff121212
block 174 * ffa73e3c
block 194 0 ff3f4243
block 194 1 ff344652
block 194 2 ff393d4a
block 194 3 ff421c20
block 241 * ff14121d
block 243 0 ffbfd658
block 243 1 3f55a676
block 249 * ffb13609
block 250 0 ff441d30
block 250 1 ff211131
block 250 2 ff4d2e5e
block 252 * ff4a7c49
block 253 * ff44695f
block 254 * ffbababa
block 254 1 ffd5d5d5
block 254 2 ffd8d8d8
block 254 3 ffa4b2a9
block 255 * ff697c83
block 450 0 ff644416
block 450 1 ff6b6b6b
block 450 2 ff686868
block 450 3 ff62655b
block 450 4 ff606060
block 450 5 ff8a8a8a
block 450 6 ff846642
block 450 7 ff594931
block 450 8 ff79544a
block 450 9 ff656565
block 450 10 ffb7b7b7
block 450 11 ff2e2114
block 450 12 ff2e1d20
block 450 13 ffb5b5b5
block 450 14 ff75452e
block 450 15 ff403b3d
block 451 0 ff1e4b47
block 451 1 ff717171
block 451 2 ff103f22
block 451 3 ff8b9593
block 451 4 ff322022
block 451 5 ff373737
block 451 7 ff9d7b54
block 451 8 ff575757
block 451 9 ff616161
block 451 10 ff616060
block 451 11 ff846d47
block 451 12 ff433d40
block 451 13 ff736153
block 451 14 ff62492c
block 451 15 ff383838
block 452 0 ffe3e3e3
block 452 1 53bcbcbc
block 452 2 ffc3c3c3
block 452 3 ffb2b2b2
block 452 4 ff898989
block 452 5 ff4b4b4b
block 452 6 ff626262
block 452 7 ffb1851f
block 452 8 ff999999
block 452 9 ff737373
block 452 10 ff1d1915
block 452 11 c3241e34
block 452 13 ffa2a2a2
block 452 14 537e7e7e
block 452 15 ff828282
block 453 * ff606060
block 453 1 ff5e5e5e
block 453 2 ff656565
block 453 3 ff656565
block 453 5 ff5e5e5e
block 453 6 ffb7b7b7
block 453 7 ffb7b7b7
block 454 * 6b786b56
block 454 0 8f796c58
block 454 1 8f796c58
block 454 2 8f796c58
block 454 3 8f796c58
block 454 4 8f796c58
block 454 5 8f796c58
block 455 * 9f776c6c
block 455 8 9f9c7c70
block 455 9 9f9c7c70
block 455 10 9f9c7c70
block 455 11 9f9c7c70
block 455 12 9f9c7c70
block 455 13 9f9c7c70
block 455 14 9f9c7c70
block 455 15 9f9c7c70
block 456 * 57222222
block 456 0 8f8a8a92
block 456 1 cf232323
block 456 3 cf232323
block 456 5 57252421
block 456 6 8f8c8c94
block 456 7 8f8b8b93
block 456 8 8f85858d
block 456 9 8f85858c
block 456 10 cf232323
block 456 11 cf232323
block 456 12 8f87878f
block 457 * ff909090
block 457 0 ff525261
block 457 2 ff9a9a9a
block 457 3 ff433d40
block 457 4 ff1d1432
block 457 5 ff9d7b54
block 457 6 ff2c2c2c
block 457 7 ffcdcdcd
block 457 8 ff221101
block 458 * 3cfbe959
block 458 1 3cdcdcdc
block 458 2 249be5fa
block 458 3 2242cc72
block 458 4 3c1c46a5
block 458 5 4cd1510e
block 459 * ff221101
block 459 1 ff909090
block 459 2 ff7c4219
block 459 3 ff7c4219
block 460 0 ff222222
block 460 1 ff590800
block 460 2 ff164b00
block 460 3 ff5d2100
block 460 4 ff0b1f56
block 460 5 ff571057
block 460 6 ff00484f
block 460 7 ff969696
block 460 8 ff545454
block 460 9 ff902d69
block 460 10 ff5d7e3c
block 460 11 ff958800
block 460 12 ff0d4e7f
block 460 13 ff7f0d5b
block 460 14 ffa34a00
block 460 15 ffd2d2d2
block 461 * ffdad29e
block 461 0 ff423c3e
block 461 1 ff9d7b54
block 461 2 ff909090
block 461 3 ffeffbfb
block 461 4 9f7dadff
block 461 5 ff7a7a7a
block 461 6 ff72776a
block 461 7 ff767676
block 461 8 ff767676
block 461 9 ff2c161a
block 461 10 ff926356
block 461 14 ff14121d
block 461 15 ff4f75a0
block 462 * ff535353
block 463 * ffece9e2
block 463 1 ffe7e4db
block 463 2 ffdbdbdb
block 463 3 fff9ec4e
block 463 4 ff61dbd5
block 463 5 ff242424
block 463 6 ffbdbdbd
block 463 7 ff6a1d1f
block 463 8 ffc7bdab
block 464 0 ff9d7b54
block 464 1 ff423c3e
block 464 2 ff909090
block 464 3 ffeffbfb
block 464 4 9f7dadff
block 464 5 ffdbdbdb
block 464 6 fff9ec4e
block 464 7 ff61dbd5
block 464 8 ff4f75a0
block 464 9 ffbdbdbd
block 464 10 ffc7bdab
block 464 11 ff6a1d1f
block 464 12 ff242424
block 464 13 ff9a7851
block 464 14 ff3e383a
block 464 15 ff4d729d
block 465 0 ff9d7b54
block 465 1 ff423c3e
block 465 2 ff909090
block 465 3 ffeffbfb
block 465 4 9f7dadff
block 465 5 ffdbdbdb
block 465 6 fff9ec4e
block 465 7 ff61dbd5
block 465 8 ff4f75a0
block 465 9 ffbdbdbd
block 465 10 ffc7bdab
block 465 11 ff6a1d1f
block 465 12 ff242424
block 465 13 ff9a7851
block 465 14 ff3e383a
block 465 15 ff4d729d
block 466 * ff242424
block 466 1 ff212121
block 466 2 ff212121
block 466 3 ff1c1c1c
block 466 4 ff1d1d1d
block 466 5 ff272727
block 467 * ff423c3e
block 467 1 ff3e383a
block 467 2 ff3e383a
block 467 3 ff3a3436
block 467 4 ff3a3436
block 467 5 ff3d3538
block 468 * ff6a1d1f
block 468 1 ff681d1e
block 468 2 ff681c1d
block 468 3 ff5f1c1d
block 468 4 ff611c1e
block 468 5 ff680d10
block 469 * ff9d7b54
block 469 1 ff9a7851
block 469 2 ff9a7851
block 469 3 ff91724d
block 469 4 ff93744f
block 469 5 ff977650
block 470 * ffc7bdab
block 470 1 ffc6bcaa
block 470 3 ffb9af9d
block 470 4 ffbbb19f
block 470 5 ffb1ab9b
block 471 * ffbdbdbd
block 471 1 ffbcbcbc
block 471 3 ffafafaf
block 471 4 ffb1b1b1
block 471 5 ffacacac
block 472 * ff4f75a0
block 472 1 ff4d729d
block 472 2 ff4d729d
block 472 3 ff496b93
block 472 4 ff4b6d95
block 472 5 ff567aa5
block 474 * 4fc7c7c7
block 475 * ff2c161a
block 475 1 ff2d161a
block 475 2 ff2d161a
block 475 3 ff2a1418
block 475 4 ff2a1519
block 475 5 ff2b141a
block 477 * ff14121d
block 478 * ff222222
block 479 * ff212121
block 479 1 ffc7bdab
block 479 2 ff681c1d
block 479 3 ff4d729d
block 479 4 ff3e383a
block 479 5 ff2d161a
block 479 6 ffbdbdbd
block 479 7 ff9a7851
block 479 8 ffdad29e
block 479 9 ff9f9f9f
block 490 * e56a6300
block 491 * bfa2a2a2
block 500 0 ff3b322e
block 500 1 ff2b3a3e
block 500 2 ff303435
block 501 0 ff4b2829
block 501 1 ff303d42
block 502 * ff45352f
block 504 0 ff49362f
block 504 1 ff35444a
block 504 2 ff323232
block 505 * 6f434546
block 580 * fe4b4d50
block 581 * ff3b4748
block 581 0 ff676767
block 581 1 ff3a3c40
block 582 * 533e5859
block 583 * ffcecece
block 584 * ff6c6c6c
block 585 * ff181818
block 650 * ff9b9b9b
block 650 0 ff505050
block 650 2 ff505050
block 650 4 ff505050
block 650 6 ff505050
block 650 8 ff505050
block 650 10 ff505050
block 650 12 ff505050
block 650 14 ff505050
block 651 * ff636464
block 651 1 ff878888
block 651 3 ff878888
block 651 5 ff878888
block 651 7 ff878888
block 651 9 ff878888
block 651 11 ff878888
block 651 13 ff878888
block 651 15 ff878888
block 653 * ff178b89
block 653 1 ff3bb0ad
block 653 3 ff3bb0ad
block 653 5 ff3bb0ad
block 653 7 ff3bb0ad
block 653 9 ff3bb0ad
block 653 11 ff3bb0ad
block 653 13 ff3bb0ad
block 653 15 ff3bb0ad
block 654 * ff178b89
block 654 1 ff3bb0ad
block 654 3 ff3bb0ad
block 654 5 ff3bb0ad
block 654 7 ff3bb0ad
block 654 9 ff3bb0ad
block 654 11 ff3bb0ad
block 654 13 ff3bb0ad
block 654 15 ff3bb0ad
block 689 * ffbcc3c5
block 689 0 ff2d2b47
block 689 3 ffaab2b4
block 689 4 ff2d2b47
block 689 7 ffaab2b4
block 689 8 ff2d2b47
block 689 11 ffaab2b4
block 689 12 ff2d2b47
block 689 15 ffaab2b4
block 901 * ff6c5955
block 902 * ff6e6c68
block 903 * 817b5744
block 903 0 9b7c5c4a
block 903 1 9b7c5c4a
block 903 2 9b7c5c4a
block 903 3 9b7c5c4a
block 903 4 9b7c5c4a
block 903 5 9b7c5c4a
block 904 * 80716b65
block 904 0 9b6e6863
block 904 1 9b6e6863
block 904 2 9b6e6863
block 904 3 9b6e6863
block 904 4 9b6e6863
block 904 5 9b6e6863
block 905 * ff8f8b86
block 906 * ffa68d43
block 907 0 ff7f7f7f
block 907 1 ff353527
block 907 2 ff58575a
block 907 3 ff808080
block 907 4 ff46392c
block 907 8 ff7f7f7f
block 907 9 ff353527
block 907 10 ff58575a
block 907 11 ff808080
block 907 12 ff46392c
block 908 * ff3d3b38
block 909 * ff6c5955
block 910 * ff6797b6
block 910 1 ff9d576c
block 910 2 ff914b7a
block 910 4 ff9d576c
block 910 5 ff914b7a
block 910 7 ff9d576c
block 910 8 ff914b7a
block 910 10 ff9d576c
block 910 11 ff914b7a
block 910 13 ff9d576c
block 910 14 ff914b7a
block 1050 * 5f5998a6
block 1060 9 0d6ce0f4
block 1060 12 634275a6
block 1060 13 ffa7a2a1
block 1060 14 a16f8589
block 1060 15 ab263234
block 1101 * ffc977ef
block 1101 0 ffe9e9e9
block 1101 1 ff77936c
block 1101 2 ffbb6c6c
block 1101 3 ffc1bcbc
block 1225 * ff6c6c6c
block 1226 * ff6c6c6c
block 1226 1 ff626262
